load_time,source_desc,year,freq_desc,reference_period_desc,begin_code,week_ending,agg_level_desc,domain_desc,state_alpha,region_desc,commodity_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domaincat_desc,class_desc,Value,coproducts
2024-09-03,SURVEY,2023,MONTHLY,MAR,3,,NATIONAL,TOTAL,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,CAPTURED,TONS,"ALCOHOL COPRODUCTS, CARBON DIOXIDE - CAPTURED, MEASURED IN TONS",NOT SPECIFIED,CARBON DIOXIDE,213846,CARBON DIOXIDE
2024-09-03,SURVEY,2023,MONTHLY,APR,4,,NATIONAL,TOTAL,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,CAPTURED,TONS,"ALCOHOL COPRODUCTS, CARBON DIOXIDE - CAPTURED, MEASURED IN TONS",NOT SPECIFIED,CARBON DIOXIDE,198722,CARBON DIOXIDE
2024-09-03,SURVEY,2023,MONTHLY,MAY,5,,NATIONAL,TOTAL,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,CAPTURED,TONS,"ALCOHOL COPRODUCTS, CARBON DIOXIDE - CAPTURED, MEASURED IN TONS",NOT SPECIFIED,CARBON DIOXIDE,218999,CARBON DIOXIDE
2024-09-03,SURVEY,2023,MONTHLY,JUN,6,,NATIONAL,TOTAL,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,CAPTURED,TONS,"ALCOHOL COPRODUCTS, CARBON DIOXIDE - CAPTURED, MEASURED IN TONS",NOT SPECIFIED,CARBON DIOXIDE,225597,CARBON DIOXIDE
2024-09-03,SURVEY,2023,MONTHLY,JUL,7,,NATIONAL,TOTAL,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,CAPTURED,TONS,"ALCOHOL COPRODUCTS, CARBON DIOXIDE - CAPTURED, MEASURED IN TONS",NOT SPECIFIED,CARBON DIOXIDE,207926,CARBON DIOXIDE
2024-09-03,SURVEY,2023,MONTHLY,AUG,8,,NATIONAL,TOTAL,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,CAPTURED,TONS,"ALCOHOL COPRODUCTS, CARBON DIOXIDE - CAPTURED, MEASURED IN TONS",NOT SPECIFIED,CARBON DIOXIDE,233525,CARBON DIOXIDE
2024-09-03,SURVEY,2023,MONTHLY,SEP,9,,NATIONAL,TOTAL,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,CAPTURED,TONS,"ALCOHOL COPRODUCTS, CARBON DIOXIDE - CAPTURED, MEASURED IN TONS",NOT SPECIFIED,CARBON DIOXIDE,203013,CARBON DIOXIDE
2024-09-03,SURVEY,2023,MONTHLY,OCT,10,,NATIONAL,TOTAL,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,CAPTURED,TONS,"ALCOHOL COPRODUCTS, CARBON DIOXIDE - CAPTURED, MEASURED IN TONS",NOT SPECIFIED,CARBON DIOXIDE,223201,CARBON DIOXIDE
2024-09-03,SURVEY,2023,MONTHLY,NOV,11,,NATIONAL,TOTAL,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,CAPTURED,TONS,"ALCOHOL COPRODUCTS, CARBON DIOXIDE - CAPTURED, MEASURED IN TONS",NOT SPECIFIED,CARBON DIOXIDE,198060,CARBON DIOXIDE
2024-09-03,SURVEY,2023,MONTHLY,DEC,12,,NATIONAL,TOTAL,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,CAPTURED,TONS,"ALCOHOL COPRODUCTS, CARBON DIOXIDE - CAPTURED, MEASURED IN TONS",NOT SPECIFIED,CARBON DIOXIDE,205725,CARBON DIOXIDE
2024-09-03,SURVEY,2023,MONTHLY,JAN,1,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN DISTILLERS OIL (CDO) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),CORN DISTILLERS OIL (CDO),172399,CORN DISTILLERS OIL
2024-09-03,SURVEY,2023,MONTHLY,FEB,2,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN DISTILLERS OIL (CDO) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),CORN DISTILLERS OIL (CDO),160215,CORN DISTILLERS OIL
2024-09-03,SURVEY,2023,MONTHLY,MAR,3,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN DISTILLERS OIL (CDO) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),CORN DISTILLERS OIL (CDO),177019,CORN DISTILLERS OIL
2024-09-03,SURVEY,2023,MONTHLY,APR,4,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN DISTILLERS OIL (CDO) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),CORN DISTILLERS OIL (CDO),167162,CORN DISTILLERS OIL
2024-09-03,SURVEY,2023,MONTHLY,MAY,5,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN DISTILLERS OIL (CDO) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),CORN DISTILLERS OIL (CDO),184993,CORN DISTILLERS OIL
2024-09-03,SURVEY,2023,MONTHLY,JUN,6,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN DISTILLERS OIL (CDO) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),CORN DISTILLERS OIL (CDO),184370,CORN DISTILLERS OIL
2024-09-03,SURVEY,2023,MONTHLY,JUL,7,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN DISTILLERS OIL (CDO) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),CORN DISTILLERS OIL (CDO),187808,CORN DISTILLERS OIL
2024-09-03,SURVEY,2023,MONTHLY,AUG,8,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN DISTILLERS OIL (CDO) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),CORN DISTILLERS OIL (CDO),183162,CORN DISTILLERS OIL
2024-09-03,SURVEY,2023,MONTHLY,SEP,9,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN DISTILLERS OIL (CDO) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),CORN DISTILLERS OIL (CDO),174346,CORN DISTILLERS OIL
2024-09-03,SURVEY,2023,MONTHLY,OCT,10,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN DISTILLERS OIL (CDO) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),CORN DISTILLERS OIL (CDO),189026,CORN DISTILLERS OIL
2024-09-03,SURVEY,2023,MONTHLY,NOV,11,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN DISTILLERS OIL (CDO) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),CORN DISTILLERS OIL (CDO),188008,CORN DISTILLERS OIL
2024-09-03,SURVEY,2023,MONTHLY,DEC,12,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN DISTILLERS OIL (CDO) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (DRY MILL PLANT),CORN DISTILLERS OIL (CDO),184244,CORN DISTILLERS OIL
2024-09-03,SURVEY,2023,MONTHLY,JAN,1,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GERM MEAL - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),CORN GERM MEAL,48319,CORN GERM MEAL
2024-09-03,SURVEY,2023,MONTHLY,FEB,2,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GERM MEAL - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),CORN GERM MEAL,44421,CORN GERM MEAL
2024-09-03,SURVEY,2023,MONTHLY,MAR,3,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GERM MEAL - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),CORN GERM MEAL,48872,CORN GERM MEAL
2024-09-03,SURVEY,2023,MONTHLY,APR,4,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GERM MEAL - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),CORN GERM MEAL,46599,CORN GERM MEAL
2024-09-03,SURVEY,2023,MONTHLY,MAY,5,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GERM MEAL - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),CORN GERM MEAL,50169,CORN GERM MEAL
2024-09-03,SURVEY,2023,MONTHLY,JUN,6,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GERM MEAL - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),CORN GERM MEAL,45709,CORN GERM MEAL
2024-09-03,SURVEY,2023,MONTHLY,JUL,7,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GERM MEAL - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),CORN GERM MEAL,48269,CORN GERM MEAL
2024-09-03,SURVEY,2023,MONTHLY,AUG,8,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GERM MEAL - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),CORN GERM MEAL,50251,CORN GERM MEAL
2024-09-03,SURVEY,2023,MONTHLY,SEP,9,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GERM MEAL - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),CORN GERM MEAL,54432,CORN GERM MEAL
2024-09-03,SURVEY,2023,MONTHLY,OCT,10,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GERM MEAL - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),CORN GERM MEAL,53397,CORN GERM MEAL
2024-09-03,SURVEY,2023,MONTHLY,NOV,11,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GERM MEAL - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),CORN GERM MEAL,61690,CORN GERM MEAL
2024-09-03,SURVEY,2023,MONTHLY,DEC,12,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GERM MEAL - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),CORN GERM MEAL,56349,CORN GERM MEAL
2024-09-03,SURVEY,2023,MONTHLY,JAN,1,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER",268446,"CORN GLUTEN FEED, MIDPRO"
2024-09-03,SURVEY,2023,MONTHLY,FEB,2,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER",247817,"CORN GLUTEN FEED, MIDPRO"
2024-09-03,SURVEY,2023,MONTHLY,MAR,3,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER",292483,"CORN GLUTEN FEED, MIDPRO"
2024-09-03,SURVEY,2023,MONTHLY,APR,4,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER",269495,"CORN GLUTEN FEED, MIDPRO"
2024-09-03,SURVEY,2023,MONTHLY,MAY,5,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER",264606,"CORN GLUTEN FEED, MIDPRO"
2024-09-03,SURVEY,2023,MONTHLY,JUN,6,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER",270060,"CORN GLUTEN FEED, MIDPRO"
2024-09-03,SURVEY,2023,MONTHLY,JUL,7,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER",277997,"CORN GLUTEN FEED, MIDPRO"
2024-09-03,SURVEY,2023,MONTHLY,AUG,8,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER",257948,"CORN GLUTEN FEED, MIDPRO"
2024-09-03,SURVEY,2023,MONTHLY,SEP,9,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER",246782,"CORN GLUTEN FEED, MIDPRO"
2024-09-03,SURVEY,2023,MONTHLY,OCT,10,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER",265908,"CORN GLUTEN FEED, MIDPRO"
2024-09-03,SURVEY,2023,MONTHLY,NOV,11,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER",242462,"CORN GLUTEN FEED, MIDPRO"
2024-09-03,SURVEY,2023,MONTHLY,DEC,12,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, MEDIUM PROTEIN, FROM BRAN & STEEP WATER",245983,"CORN GLUTEN FEED, MIDPRO"
2024-09-03,SURVEY,2023,MONTHLY,JAN,1,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE",208090,"CORN GLUTEN FEED, WET"
2024-09-03,SURVEY,2023,MONTHLY,FEB,2,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE",185051,"CORN GLUTEN FEED, WET"
2024-09-03,SURVEY,2023,MONTHLY,MAR,3,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE",187120,"CORN GLUTEN FEED, WET"
2024-09-03,SURVEY,2023,MONTHLY,APR,4,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE",194485,"CORN GLUTEN FEED, WET"
2024-09-03,SURVEY,2023,MONTHLY,MAY,5,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE",193092,"CORN GLUTEN FEED, WET"
2024-09-03,SURVEY,2023,MONTHLY,JUN,6,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE",179905,"CORN GLUTEN FEED, WET"
2024-09-03,SURVEY,2023,MONTHLY,JUL,7,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE",224484,"CORN GLUTEN FEED, WET"
2024-09-03,SURVEY,2023,MONTHLY,AUG,8,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE",207397,"CORN GLUTEN FEED, WET"
2024-09-03,SURVEY,2023,MONTHLY,SEP,9,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE",196264,"CORN GLUTEN FEED, WET"
2024-09-03,SURVEY,2023,MONTHLY,OCT,10,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE",212424,"CORN GLUTEN FEED, WET"
2024-09-03,SURVEY,2023,MONTHLY,NOV,11,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE",202534,"CORN GLUTEN FEED, WET"
2024-09-03,SURVEY,2023,MONTHLY,DEC,12,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN FEED, WET, 40 - 60 PCT MOISTURE",209818,"CORN GLUTEN FEED, WET"
2024-09-03,SURVEY,2023,MONTHLY,JAN,1,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",117945,CORN GLUTEN MEAL
2024-09-03,SURVEY,2023,MONTHLY,FEB,2,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",108496,CORN GLUTEN MEAL
2024-09-03,SURVEY,2023,MONTHLY,MAR,3,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",117550,CORN GLUTEN MEAL
2024-09-03,SURVEY,2023,MONTHLY,APR,4,,NATIONAL,TYPE OF OPERATION,US,,ALCOHOL COPRODUCTS,ALL UTILIZATION PRACTICES,PRODUCTION,TONS,"ALCOHOL COPRODUCTS, CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION: (WET MILL PLANT),"CORN GLUTEN MEAL, HIGH PROTEIN CONCENTRATE",109135,CORN GLUTEN MEAL
